주차장코드,주차장명,주소,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주차면,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 시간(분 단위),버스 추가 단위 요금,일 최대 요금,위도,경도
1583942,새물결 노상 공영주차장(구),마포구 동교동 165-1,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,1200,2300,1200,2300,1200,2300,2019-06-10 9:57,N,무료,N,무료,0,1.14401E+12,400,5,400,5,0,0,0,0,0,,
1584060,석촌역(제1호)(구),송파구 송파동 68-0,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2100,900,2100,900,2100,2024-03-21 14:24,N,무료,N,무료,0,1.17101E+12,500,5,0,0,0,0,0,0,0,,
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65479836,127.0560286
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65478611,127.0559747
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65473609,127.0557041
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65480553,127.0560551
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65493564,127.0565992
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65383355,127.0561858
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65380458,127.0561947
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65477383,127.0559219
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.6547301,127.0556513
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65476185,127.0558679
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65473235,127.055677
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65481196,127.056082
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65479385,127.0560018
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65474836,127.0557868
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.654702,127.0554579
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65425068,127.0560387
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.654921,127.0565492
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65487193,127.0563425
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65474076,127.0557313
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65490827,127.0564985
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65470529,127.0554851
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65366314,127.0562431
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65475293,127.0558141
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65469731,127.0554041
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.6547145,127.0555412
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65489531,127.0564456
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.6544669,127.0559644
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65363602,127.0562535
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65443873,127.0559748
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65478052,127.0559479
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65470013,127.0554315
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65357956,127.0562874
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65449584,127.0559547
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65484375,127.0562127
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.6548303,127.05616
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65419346,127.0560572
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65422192,127.056048
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65388955,127.0561652
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65488353,127.0563938
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65411847,127.0560846
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65470999,127.0555129
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65483682,127.0561863
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65492746,127.0565739
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.6547559,127.0558413
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65452379,127.0559453
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.654383,127.0559938
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65414476,127.0560742
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65472353,127.0555963
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65435633,127.0560039
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65491437,127.0565241
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.6548664,127.0563162
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65441078,127.0559846
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65369104,127.0562339
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65427875,127.0560292
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65472674,127.0556242
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65374784,127.0562142
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65386178,127.056175
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65489536,127.0564461
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65471959,127.0555693
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65490104,127.0564718
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65485612,127.056265
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65409081,127.0560946
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65487749,127.0563684
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65430784,127.0560209
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65377734,127.0562054
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65486108,127.0562912
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.6548182,127.0561079
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.6548502,127.056239
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65482409,127.0561337
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.6547686,127.055895
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65371997,127.0562244
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65494045,127.0566245
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65474497,127.0557599
1584204,구청사주변(구),노원구 상계동 739-2,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,2000,0,0,0,0,2019-06-10 9:58,Y,유료,Y,유료,150000,1.13501E+12,250,5,250,5,0,0,0,0,16500,37.65395222,127.0561577
1584680,평창동 460-3(구),종로구 평창동 460-3,NS,노상 주차장,1,시간제 주차장,02-2236-0052,0,미연계중,1,Y,유료,N,야간 미개방,1000,2200,1000,2200,1000,2200,2019-06-10 9:53,N,무료,N,무료,0,1.11102E+12,150,5,150,5,0,0,0,0,0,,
